9.844544032469454420e-04 3.157984074883082881e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.373197562063327300e-04 3.198539674284921219e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.817607458375808560e-04 3.179701402972936325e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.049466241068786011e-03 2.905006860546311960e-04 1.300000000000000157e-03 2.200000000000000000e+01
1.109789972180339401e-03 2.491111350295688461e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.015919853893690892e-03 3.014252277904682048e-04 1.300000000000000157e-03 2.200000000000000000e+01
8.387974041347821298e-04 3.575077820657102784e-04 5.000000000000000104e-04 2.200000000000000000e+01
8.744302471721825034e-04 4.428517338854429954e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.695200218841403070e-04 2.959212432888858242e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.196454995138038770e-04 3.200229731053033069e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.657548725320255637e-04 2.762672110934936130e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.845178201496641402e-04 3.649905597790256912e-04 5.000000000000000104e-04 2.200000000000000000e+01
8.013548811824417915e-04 3.697440549287641493e-04 5.000000000000000104e-04 2.200000000000000000e+01
7.807906305081866328e-04 3.725445683261105001e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.311007301727584375e-04 2.944652171838814413e-04 9.000000000000000838e-04 2.100000000000000000e+01
8.363399991544413293e-04 3.704141635934789407e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.570128524922842618e-04 3.404064454991332094e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.531132293836669074e-04 3.286499545423402749e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.826723882805565056e-04 3.702757081470957464e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.733976662579800336e-04 3.689470779533631688e-04 5.000000000000000104e-04 2.200000000000000000e+01
7.828362152792456806e-04 3.789539884113292531e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.631199002240731482e-04 3.022780457656265400e-04 9.000000000000000838e-04 2.100000000000000000e+01
9.457478966727265578e-04 3.372731300885158275e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.451010442649980829e-04 3.482925528092374514e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.326311672937894533e-04 3.472269486892665341e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.173076514684957669e-04 3.371169884749096067e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.623610112882086598e-04 3.379630277576046353e-04 1.200000000000000112e-03 2.200000000000000000e+01
7.927313660000845927e-04 3.865943744248443521e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.217593962710862255e-04 3.713825354579585337e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.657918657252781642e-04 3.083278502187570560e-04 9.000000000000000838e-04 2.100000000000000000e+01
9.437692893079103204e-04 3.074351338398400354e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.221808387517623634e-04 3.115577705406014975e-04 1.200000000000000112e-03 1.900000000000000000e+01
8.284663084796874653e-04 3.467012289635023866e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.962681228036951876e-04 2.996455990674494235e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.212975098296197771e-04 3.012147140396253392e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.467393142518920222e-04 3.245645150810907943e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.302769185447047704e-04 3.313025027227125326e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.346541664905087029e-04 3.353916730469187497e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.831342747220225657e-04 3.192510611334208590e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.691075127890754556e-04 3.431053743611217079e-04 5.000000000000000104e-04 2.000000000000000000e+01
9.753382234811652871e-04 2.900394046745886716e-04 1.200000000000000112e-03 1.900000000000000000e+01
7.686403416057159500e-04 3.437238268446703572e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.591345243355848746e-04 3.173004245728059639e-04 1.200000000000000112e-03 1.900000000000000000e+01
8.690049887963473621e-04 3.203801654351170407e-04 9.000000000000000838e-04 2.300000000000000000e+01
8.442863513771794960e-04 3.224604859432474461e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.694347999915832069e-04 3.361627392489915413e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.761277639200101764e-04 2.905236818567271642e-04 1.200000000000000112e-03 1.900000000000000000e+01
7.840403594049198416e-04 2.763322425098910305e-04 1.000000000000000021e-03 2.400000000000000000e+01
7.775596983661501064e-04 3.018440984320661059e-04 5.000000000000000104e-04 2.400000000000000000e+01
8.878942827683438625e-04 3.547577664355500409e-04 1.200000000000000112e-03 1.900000000000000000e+01
7.373861077793911287e-04 3.320782962345592633e-04 1.000000000000000021e-03 2.500000000000000000e+01
7.807535298697472785e-04 4.005481408321276177e-04 9.000000000000000838e-04 1.900000000000000000e+01
7.978420975106789974e-04 3.792357509446000249e-04 9.000000000000000838e-04 1.900000000000000000e+01
9.694113950565563624e-04 2.857778271478386917e-04 1.200000000000000112e-03 2.000000000000000000e+01
7.863835358190196696e-04 3.938713071118086508e-04 9.000000000000000838e-04 1.900000000000000000e+01
9.811594051110179762e-04 3.205376298661084594e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.554432841500022493e-04 2.828630162279818002e-04 1.000000000000000021e-03 2.100000000000000000e+01
8.303292532894051680e-04 3.684007391921071111e-04 1.200000000000000112e-03 1.900000000000000000e+01
1.022590114260463158e-03 2.908888269357990763e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.275775031420193262e-04 3.378201312867622381e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.323254003324705315e-04 3.322295674551418694e-04 1.200000000000000112e-03 2.000000000000000000e+01
7.905961323990489363e-04 3.909021390114386370e-04 1.200000000000000112e-03 1.900000000000000000e+01
7.200231481481481283e-04 4.140890720185372645e-04 1.000000000000000048e-04 2.100000000000000000e+01
9.777781284851547010e-04 3.047395495430730997e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.875272308336824432e-04 3.016379523992399297e-04 1.200000000000000112e-03 2.000000000000000000e+01
7.525000000000000222e-04 3.917185920877453071e-04 9.000000000000000838e-04 1.900000000000000000e+01
9.505229046987774587e-04 3.285602280405858569e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.922532247543295290e-04 2.972798749447439458e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.963227901131127009e-04 3.394615171311683396e-04 5.000000000000000104e-04 2.100000000000000000e+01
8.737672811059908184e-04 4.336178064414728103e-04 1.200000000000000112e-03 2.000000000000000000e+01
7.166899514148090868e-04 4.683135082665123065e-04 1.000000000000000048e-04 2.300000000000000000e+01
1.075539043673107154e-03 2.530402172564619558e-04 9.000000000000000838e-04 1.900000000000000000e+01
1.073629610925236171e-03 2.587239151533518447e-04 9.000000000000000838e-04 1.900000000000000000e+01
1.052049533909896325e-03 2.953571950003122280e-04 9.000000000000000838e-04 2.000000000000000000e+01
1.064422490162658056e-03 3.065709552273843206e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.036443406350608934e-03 3.099719431993890658e-04 9.000000000000000838e-04 2.100000000000000000e+01
1.025488710729541373e-03 3.215432377721343191e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.771531679397345837e-04 3.139501993144312394e-04 1.200000000000000112e-03 1.900000000000000000e+01
1.068936287151735481e-03 2.507519184896736530e-04 9.000000000000000838e-04 1.900000000000000000e+01
1.062020495339099273e-03 2.963106972282135735e-04 9.000000000000000838e-04 2.100000000000000000e+01
9.241480996068153790e-04 3.512551230490299197e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.580824842514691847e-04 3.301173248243848349e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.233744133936498504e-04 3.356069711959715294e-04 5.000000000000000104e-04 2.000000000000000000e+01
8.239946973044631794e-04 3.079110683115458868e-04 5.000000000000000104e-04 1.900000000000000000e+01
9.357459941656450777e-04 3.488262846378172195e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.608886821967615122e-04 2.992557334326527256e-04 5.000000000000000104e-04 2.000000000000000000e+01
9.548950101132264298e-04 3.871809031749727341e-04 1.200000000000000112e-03 2.100000000000000000e+01
6.765163781292815202e-04 4.632438493979346475e-04 1.000000000000000048e-04 2.300000000000000000e+01
8.428456742498488226e-04 4.532936359996581695e-04 1.200000000000000112e-03 2.300000000000000000e+01
8.935075408462503626e-04 4.237637620936801695e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.899385560675883454e-04 3.725017893612392046e-04 1.200000000000000112e-03 2.100000000000000000e+01
6.907636007256500506e-04 4.500357652711342734e-04 1.000000000000000048e-04 2.300000000000000000e+01
8.917762882279012303e-04 4.287087463132091786e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.331338490731280029e-04 4.608911069909492515e-04 1.200000000000000112e-03 2.100000000000000000e+01
7.494724440644744785e-04 4.423234017303478267e-04 1.000000000000000048e-04 2.300000000000000000e+01
1.177922585827837279e-03 3.547027072015913212e-04 9.000000000000000838e-04 2.000000000000000000e+01
8.896249947152581796e-04 3.332474153517629148e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.046311259811038858e-03 3.036761544488129623e-04 9.000000000000000838e-04 2.100000000000000000e+01
8.555896522832006756e-04 4.468338296614021298e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.008881441139505617e-04 4.200732162002003491e-04 1.200000000000000112e-03 2.100000000000000000e+01
7.117096359031842073e-04 4.747368641480837273e-04 1.000000000000000048e-04 2.200000000000000000e+01
8.888100875153257929e-04 3.398806222089020552e-04 5.000000000000000104e-04 2.000000000000000000e+01
8.957231235401804346e-04 3.194566444930877218e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.459177661342930088e-04 3.210737581891673809e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.428645414957933721e-04 3.267845200791364346e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.627954855777437808e-04 3.221085421783932592e-04 5.000000000000000104e-04 2.200000000000000000e+01
8.663023717921617285e-04 3.213994841901602327e-04 5.000000000000000104e-04 1.900000000000000000e+01
8.289233923815161323e-04 3.153432446546280380e-04 5.000000000000000104e-04 2.000000000000000000e+01
9.164059527332684904e-04 3.479344361779774641e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.696362207734291177e-04 3.321895360170718067e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.430748742231430046e-04 3.496853810814717412e-04 5.000000000000000104e-04 2.300000000000000000e+01
8.477011372764554692e-04 3.271512096550331606e-04 5.000000000000000104e-04 1.900000000000000000e+01
8.114319536633830083e-04 3.253392285796306025e-04 5.000000000000000104e-04 1.900000000000000000e+01
8.534710184754577779e-04 3.207345834777550805e-04 5.000000000000000104e-04 2.000000000000000000e+01
9.663383080370355118e-04 3.293366176715857596e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.998562550205049153e-04 3.273216373010289990e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.727126099706743731e-04 3.745823737073948763e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.315566610808546321e-03 3.448705206590443580e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.805310012568075727e-04 4.000310796241103302e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.005609191567445907e-03 4.067890437235860152e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.020559042475550947e-03 3.919729463472245768e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.350173858399664585e-03 3.399180375399027529e-04 1.700000000000000122e-03 2.000000000000000000e+01
9.359531174378722543e-04 3.627128662616742154e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.378439463762044575e-03 3.383737735729898388e-04 1.700000000000000122e-03 2.000000000000000000e+01
1.040481451086842143e-03 3.017185164649518873e-04 9.000000000000000838e-04 2.000000000000000000e+01
1.009137680701975700e-03 3.475909760188696180e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.801927487742778429e-04 3.747044071879258561e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.287508153946510196e-03 3.605109662682429118e-04 1.700000000000000122e-03 1.900000000000000000e+01
9.193138059465944542e-04 3.840128454075967743e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.637838520295436643e-04 3.699480922660341032e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.474093737390898230e-03 3.312228435220413271e-04 1.700000000000000122e-03 1.900000000000000000e+01
1.228478593272171052e-03 3.313437759997519259e-04 9.000000000000000838e-04 2.100000000000000000e+01
9.448452627573669009e-04 3.259962086238228076e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.003036424468152152e-03 3.594694869642705670e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.532343987823440213e-04 3.707975283846915446e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.438276455223087938e-04 3.027437059902730898e-04 5.000000000000000104e-04 2.300000000000000000e+01
9.437851435335898979e-04 3.464656218095885846e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.664979072422103662e-04 3.295005601274027252e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.155709635141420517e-04 3.449222910906281120e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.641561723544777338e-04 3.257604467454192207e-04 5.000000000000000104e-04 2.200000000000000000e+01
8.640796093518791953e-04 2.933022101003253260e-04 9.000000000000000838e-04 2.200000000000000000e+01
7.920246766760814924e-04 2.754863364995558382e-04 5.000000000000000104e-04 2.000000000000000000e+01
7.585908764215957374e-04 2.905055849023796609e-04 5.000000000000000104e-04 2.000000000000000000e+01
8.850051553984385980e-04 3.677358717825616151e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.001149969488458269e-03 3.302857013761582015e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.144547203314590089e-03 2.267843209083169578e-04 1.200000000000000112e-03 1.900000000000000000e+01
1.054189743372933820e-03 2.879519462686459547e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.262157020251131146e-03 3.801126900813768029e-04 1.700000000000000122e-03 1.900000000000000000e+01
8.865732973730595370e-04 3.380980862697487242e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.361183006123350442e-04 3.954488590931981226e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.638174861539764642e-04 3.675833884449774039e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.433392087324004660e-04 3.011549241213153159e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.411975195905625865e-04 2.966831719144764749e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.122693197986791319e-04 3.033640553165608796e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.007800279034372699e-04 3.047831815290996801e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.404478752999637656e-04 2.951945989080562117e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.484050648966305966e-04 3.109982509713980618e-04 5.000000000000000104e-04 2.200000000000000000e+01
8.301441677588466354e-04 3.097046917380384874e-04 5.000000000000000104e-04 2.200000000000000000e+01
9.504502600093012350e-04 3.488448243617692864e-04 1.200000000000000112e-03 2.300000000000000000e+01
8.492567266240523246e-04 3.102059958953043493e-04 5.000000000000000104e-04 1.900000000000000000e+01
8.623179713804714252e-04 3.954686564541310735e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.037085305586254454e-04 4.185031403609601333e-04 1.200000000000000112e-03 2.400000000000000000e+01
8.067878089652284626e-04 4.068150562062725333e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.743433179723501834e-04 3.593170660271838854e-04 1.200000000000000112e-03 2.300000000000000000e+01
1.045230414746543606e-03 3.396614472256393878e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.223398044081156317e-04 3.756322734613765741e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.204433138019475985e-04 3.728200289245124145e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.141908376253728262e-04 4.015934368461758258e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.095242982823627998e-03 2.845378101855782567e-04 1.200000000000000112e-03 2.300000000000000000e+01
1.106634897360703760e-03 2.695768494510807057e-04 1.200000000000000112e-03 2.300000000000000000e+01
7.888327042976001112e-04 4.285089826109796411e-04 1.200000000000000112e-03 2.400000000000000000e+01
8.291879721398060475e-04 4.061366009311777867e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.419198448610211416e-04 3.726414717801464693e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.117405739421868487e-03 2.539472300703395969e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.133327772796463436e-04 3.630121803931333872e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.345014662756597010e-04 3.491607519850971819e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.605761411264258075e-04 3.917901292984536589e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.051542731462086142e-03 3.308924557895602850e-04 1.200000000000000112e-03 2.400000000000000000e+01
9.608357771260997438e-04 3.689752635742897914e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.875282781734394649e-04 3.812938344679565905e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.959945710498075300e-04 3.603186889633925639e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.717762882279008980e-04 3.663747309238678577e-04 1.200000000000000112e-03 2.100000000000000000e+01
9.022653619528618564e-04 4.223596840741101013e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.095144532886468394e-03 2.627845278145492930e-04 1.200000000000000112e-03 2.300000000000000000e+01
1.063355599712510107e-03 2.843953062758203558e-04 9.000000000000000838e-04 2.000000000000000000e+01
9.572999581064096366e-04 3.952403500699501774e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.112360703812316541e-03 2.552767766391052131e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.991635101010102205e-04 3.531075741961400903e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.039073711676451227e-03 3.150936533309789574e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.079261620688929486e-03 2.520996896567496092e-04 9.000000000000000838e-04 1.900000000000000000e+01
1.147942121506785639e-03 3.175849341004369610e-04 9.000000000000000838e-04 1.900000000000000000e+01
1.487403993855606742e-03 2.889794864480485352e-04 1.700000000000000122e-03 1.900000000000000000e+01
1.238524503924415829e-03 3.414827512764555370e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.212220437153849325e-03 3.135473735596313195e-04 1.200000000000000112e-03 1.900000000000000000e+01
1.464384010484928028e-03 3.251192880694273230e-04 1.700000000000000122e-03 1.800000000000000000e+01
1.079055299539170582e-03 2.734677537824198941e-04 1.200000000000000112e-03 2.300000000000000000e+01
8.820055552048480753e-04 3.528201111293977304e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.004299329702555569e-03 3.394724110421762126e-04 1.200000000000000112e-03 2.300000000000000000e+01
8.253214233108178846e-04 3.933183759360830219e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.290782828282827775e-04 3.785694216429952991e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.839390448261415775e-04 3.575104699519597909e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.552300991099046913e-04 3.290452642287595097e-04 1.200000000000000112e-03 2.100000000000000000e+01
7.835679857940131389e-04 3.943657175748515177e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.488637080992362409e-04 3.697173813538526688e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.117821533305404140e-03 2.481229255104871849e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.873583629291390277e-04 3.406220589603520146e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.475450356095516613e-04 3.992473616243464424e-04 1.200000000000000112e-03 1.900000000000000000e+01
8.649331692974956401e-04 4.396072597631314229e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.179452426131743857e-04 4.589532647429339640e-04 1.200000000000000112e-03 2.200000000000000000e+01
1.185254503560955255e-03 3.164342802273653328e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.293563116806598572e-04 3.618908766733584933e-04 1.200000000000000112e-03 1.900000000000000000e+01
8.945632593213237666e-04 3.958333573541225874e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.325452938577108074e-04 3.846245959625437688e-04 1.200000000000000112e-03 1.900000000000000000e+01
1.080442101719167628e-03 2.694249176285386802e-04 9.000000000000000838e-04 2.000000000000000000e+01
8.410763809245781850e-04 4.524925843634885645e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.298345203183912343e-04 4.586918726470726616e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.360871386677838591e-04 4.526337782259523502e-04 1.200000000000000112e-03 2.200000000000000000e+01
8.510342598577892281e-04 4.498551988744335043e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.717919983242565030e-04 4.388562512598688146e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.357407094237518036e-04 3.081476117901349259e-04 5.000000000000000104e-04 2.200000000000000000e+01
8.440729257363716390e-04 3.114566765853008000e-04 5.000000000000000104e-04 2.000000000000000000e+01
1.011802706058119103e-03 3.052704233936587926e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.448576100575507104e-04 3.255041085461160577e-04 1.200000000000000112e-03 2.400000000000000000e+01
1.009584832607368903e-03 3.537226494646610866e-04 1.200000000000000112e-03 2.300000000000000000e+01
1.030588346695284277e-03 2.875354874839647660e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.182038123167156146e-04 3.617494172865040386e-04 1.200000000000000112e-03 1.900000000000000000e+01
9.191573403554971315e-04 3.011140154594750670e-04 1.200000000000000112e-03 2.000000000000000000e+01
9.840508806262231872e-04 3.038628573738157818e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.472783579249989127e-04 3.832942665221041978e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.620143322200143335e-04 2.992298756145446068e-04 5.000000000000000104e-04 2.000000000000000000e+01
9.697475911185588025e-04 3.204848278697449283e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.029488879069082345e-03 3.186981151872077169e-04 1.200000000000000112e-03 2.400000000000000000e+01
7.834943080192749388e-04 3.780065855371751824e-04 9.000000000000000838e-04 1.900000000000000000e+01
8.631970574557139156e-04 3.463793764213772075e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.015699622957687454e-04 3.042379696433793776e-04 9.000000000000000838e-04 2.000000000000000000e+01
1.049587790132329836e-03 2.378541096394226661e-04 9.000000000000000838e-04 1.800000000000000000e+01
1.119567285333784292e-03 2.578536431708294200e-04 9.000000000000000838e-04 1.900000000000000000e+01
9.215575191307656504e-04 3.004144124694209644e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.102350230414746515e-03 3.337174394161859228e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.034950445047661026e-03 3.387494736624300845e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.114478078890627397e-04 3.303103579348282614e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.875314201927105299e-04 3.701058391481391267e-04 1.200000000000000112e-03 2.200000000000000000e+01
9.913757548976286343e-04 3.627185907413247191e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.177131073374997365e-03 3.105959380321825182e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.168202764976958644e-03 3.302264359299322133e-04 9.000000000000000838e-04 1.900000000000000000e+01
8.316846579550955321e-04 3.917524330224302358e-04 1.200000000000000112e-03 1.900000000000000000e+01
8.803716095364351240e-04 3.226706308833657299e-04 5.000000000000000104e-04 2.100000000000000000e+01
9.397074462539357345e-04 4.040285126631398198e-04 1.200000000000000112e-03 2.300000000000000000e+01
8.479200116771275263e-04 4.502429188009652726e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.346418098031002349e-04 4.594458369189587262e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.011190825303728488e-03 3.519424761614225734e-04 1.200000000000000112e-03 2.300000000000000000e+01
9.400764558022622289e-04 3.798097836304898658e-04 1.200000000000000112e-03 2.400000000000000000e+01
8.946952241307078472e-04 4.115495630503111140e-04 1.200000000000000112e-03 2.100000000000000000e+01
8.863171516949687250e-04 3.532926166764880911e-04 1.200000000000000112e-03 2.000000000000000000e+01
8.613054281345567048e-04 3.436914487042576957e-04 5.000000000000000104e-04 2.100000000000000000e+01
8.905277444605770674e-04 3.540172762610212026e-04 1.200000000000000112e-03 2.000000000000000000e+01
1.134699835269095073e-03 3.402034549026628158e-04 1.200000000000000112e-03 2.100000000000000000e+01
1.228187064149096567e-03 4.628309337376343164e-04 1.700000000000000122e-03 2.100000000000000000e+01
1.189565856611605717e-03 5.409273925436454769e-05 1.200000000000000112e-03 2.100000000000000000e+01
8.757401679186920408e-04 3.562155580557497809e-04 4.000000000000000192e-04 2.400000000000000000e+01
6.295493827160495793e-04 3.197582719799739264e-04 8.000000000000000383e-04 1.700000000000000000e+01
1.547657976137870213e-03 3.293360050975395296e-04 1.700000000000000122e-03 2.400000000000000000e+01
1.241056290401220579e-03 5.430686772145591279e-04 1.700000000000000122e-03 2.300000000000000000e+01
1.203651585322408407e-03 5.723384528043380052e-04 1.700000000000000122e-03 2.100000000000000000e+01
7.205570026046886336e-04 3.828624917785994320e-04 8.000000000000000383e-04 1.700000000000000000e+01
7.469675925925926916e-04 6.932682843139282257e-04 1.000000000000000048e-04 3.000000000000000000e+01
9.137282592537537091e-04 2.951753331217853160e-04 1.000000000000000021e-03 2.600000000000000000e+01
1.033658093218311992e-03 1.021408689659291145e-04 1.000000000000000021e-03 2.100000000000000000e+01
